year,borough,complaint_type,count
2023,Staten Island,Bike/Roller/Skate Chronic,48
2023,Staten Island,Mobile Food Vendor,46
2023,Staten Island,Commercial Disposal Complaint,41
2023,Staten Island,OUTSIDE BUILDING,38
2023,Staten Island,Beach/Pool/Sauna Complaint,38
2023,Staten Island,Outdoor Dining,30
2023,Staten Island,Poison Ivy,30
2023,Staten Island,Paint/Plaster,30
2023,Staten Island,Mold,29
2023,Staten Island,Indoor Sewage,28
2023,Staten Island,Mosquitoes,27
2023,Staten Island,Drinking Water,26
2023,Staten Island,Heat/Hot Water,20
2023,Staten Island,Water Leak,20
2023,Staten Island,Urinating in Public,19
2023,Staten Island,Street Sweeping Complaint,18
2023,Staten Island,Door/Window,17
2023,Staten Island,Unsanitary Condition,16
2023,Staten Island,Water Maintenance,16
2023,Staten Island,Abandoned Bike,15
2023,Staten Island,ELEVATOR,14
2023,Staten Island,Appliance,14
2023,Staten Island,Bus Stop Shelter Placement,13
2023,Staten Island,Incorrect Data,13
2023,Staten Island,Construction Lead Dust,12
2023,Staten Island,BEST/Site Safety,12
2023,Staten Island,Noise - House of Worship,11
2023,Staten Island,Flooring/Stairs,11
2023,Staten Island,Non-Residential Heat,10
2023,Staten Island,Adopt-A-Basket,10
2023,Staten Island,Water Drainage,10
2023,Staten Island,General,9
2023,Staten Island,For Hire Vehicle Report,8
2023,Staten Island,Disorderly Youth,7
2023,Staten Island,Tattooing,7
2023,Staten Island,Recycling Basket Complaint,6
2023,Staten Island,Electric,6
2023,Staten Island,Safety,6
2023,Staten Island,Institution Disposal Complaint,5
2023,Staten Island,Unsanitary Animal Facility,5
2023,Staten Island,Animal Facility - No Permit,4
2023,Staten Island,Pet Shop,4
2023,Staten Island,Retailer Complaint,4
2023,Staten Island,Lost Property,3
2023,Staten Island,Scaffold Safety,3
2023,Staten Island,Smoking or Vaping,3
2023,Staten Island,Taxi Complaint,3
2023,Staten Island,Illegal Animal Sold,3
2023,Staten Island,Borough Office,3
2023,Staten Island,Dept of Investigations,3
2023,Staten Island,Highway Condition,2
2023,Staten Island,Posting Advertisement,2
2023,Staten Island,Building Drinking Water Tank,2
2023,Staten Island,Oil or Gas Spill,2
2023,Staten Island,Tanning,2
2023,Staten Island,Found Property,1
2023,Staten Island,Green Taxi Complaint,1
2023,Staten Island,LinkNYC,1
2023,Staten Island,Window Guard,1
2023,Staten Island,Cranes and Derricks,1
2023,Staten Island,Plant,1
2023,Staten Island,Public Toilet,1
2023,Staten Island,Cooling Tower,1
2023,Staten Island,AHV Inspection Unit,1
2023,Staten Island,Municipal Parking Facility,1
2023,Staten Island,Squeegee,1
2023,Staten Island,DEP Street Condition,1
2023,Staten Island,DSNY Internal,1
2023,Staten Island,Bike Rack Condition,1
2023,Staten Island,Boiler,1
2023,Staten Island,Internal Code,1
2023,Staten Island,SRDE,1
2023,UNSPECIFIED,Illegal Parking,887
2023,UNSPECIFIED,Blocked Driveway,236
2023,UNSPECIFIED,Noise - Residential,169
2023,UNSPECIFIED,Abandoned Vehicle,126
2023,UNSPECIFIED,Missed Collection,122
2023,UNSPECIFIED,Noise - Street/Sidewalk,114
2023,UNSPECIFIED,Dirty Condition,106
2023,UNSPECIFIED,Encampment,89
2023,UNSPECIFIED,Vendor Enforcement,57
2023,UNSPECIFIED,Street Condition,53
2023,UNSPECIFIED,Non-Emergency Police Matter,50
2023,UNSPECIFIED,Traffic Signal Condition,42
2023,UNSPECIFIED,Illegal Dumping,38
2023,UNSPECIFIED,Noise - Vehicle,36
2023,UNSPECIFIED,Noise - Commercial,34
2023,UNSPECIFIED,Damaged Tree,33
2023,UNSPECIFIED,Homeless Person Assistance,33
2023,UNSPECIFIED,Obstruction,28
2023,UNSPECIFIED,Consumer Complaint,25
2023,UNSPECIFIED,Drug Activity,25
2023,UNSPECIFIED,Sidewalk Condition,25
2023,UNSPECIFIED,Lost Property,23
2023,UNSPECIFIED,Broken Parking Meter,22
2023,UNSPECIFIED,Municipal Parking Facility,22
2023,UNSPECIFIED,Residential Disposal Complaint,20
2023,UNSPECIFIED,Overgrown Tree/Branches,17
2023,UNSPECIFIED,Street Light Condition,16
2023,UNSPECIFIED,Street Sweeping Complaint,14
2023,UNSPECIFIED,Animal-Abuse,13
2023,UNSPECIFIED,Dead Animal,13
2023,UNSPECIFIED,Taxi Complaint,13
2023,UNSPECIFIED,Traffic,12
2023,UNSPECIFIED,Animal in a Park,11
2023,UNSPECIFIED,Maintenance or Facility,11
2023,UNSPECIFIED,Panhandling,11
2023,UNSPECIFIED,Sewer,11
2023,UNSPECIFIED,Water Leak,11
2023,UNSPECIFIED,Sewer Maintenance,10
2023,UNSPECIFIED,Violation of Park Rules,9
2023,UNSPECIFIED,Litter Basket Request,8
2023,UNSPECIFIED,Dead/Dying Tree,7
2023,UNSPECIFIED,Bike/Roller/Skate Chronic,7
2023,UNSPECIFIED,Door/Window,7
2023,UNSPECIFIED,Commercial Disposal Complaint,6
2023,UNSPECIFIED,Noise - Helicopter,6
2023,UNSPECIFIED,Rodent,6
2023,UNSPECIFIED,Street Sign - Damaged,6
2023,UNSPECIFIED,Curb Condition,5
2023,UNSPECIFIED,Illegal Tree Damage,5
2023,UNSPECIFIED,New Tree Request,5
2023,UNSPECIFIED,Street Sign - Dangling,5
2023,UNSPECIFIED,Ferry Complaint,4
2023,UNSPECIFIED,Ferry Inquiry,4
2023,UNSPECIFIED,Noise,4
2023,UNSPECIFIED,Outdoor Dining,4
2023,UNSPECIFIED,Street Sign - Missing,4
2023,UNSPECIFIED,Water System,4
2023,UNSPECIFIED,Paint/Plaster,4
2023,UNSPECIFIED,Water Maintenance,4
2023,UNSPECIFIED,Graffiti,3
2023,UNSPECIFIED,Illegal Posting,3
2023,UNSPECIFIED,Noise - Park,3
2023,UNSPECIFIED,Plumbing,3
2023,UNSPECIFIED,Root/Sewer/Sidewalk Condition,3
2023,UNSPECIFIED,Abandoned Bike,2
2023,UNSPECIFIED,Drinking,2
2023,UNSPECIFIED,Litter Basket Complaint,2
2023,UNSPECIFIED,Lot Condition,2
2023,UNSPECIFIED,Noise - House of Worship,2
2023,UNSPECIFIED,Sanitation Worker or Vehicle Complaint,2
2023,UNSPECIFIED,Taxi Report,2
2023,UNSPECIFIED,Urinating in Public,2
2023,UNSPECIFIED,Uprooted Stump,2
2023,UNSPECIFIED,Heat/Hot Water,2
2023,UNSPECIFIED,Disorderly Youth,1
2023,UNSPECIFIED,Dumpster Complaint,1
2023,UNSPECIFIED,Food Establishment,1
2023,UNSPECIFIED,Food Poisoning,1
2023,UNSPECIFIED,Hazardous Materials,1
2023,UNSPECIFIED,Illegal Fireworks,1
2023,UNSPECIFIED,Mobile Food Vendor,1
2023,UNSPECIFIED,Water Conservation,1
2023,UNSPECIFIED,Beach/Pool/Sauna Complaint,1
2023,UNSPECIFIED,Flooring/Stairs,1
2024,Bronx,Noise - Residential,143081
2024,Bronx,HEAT/HOT WATER,95491
2024,Bronx,Illegal Parking,73959
2024,Bronx,Noise - Street/Sidewalk,43883
2024,Bronx,UNSANITARY CONDITION,40269
2024,Bronx,Blocked Driveway,25618
2024,Bronx,PAINT/PLASTER,24102
2024,Bronx,PLUMBING,23471
2024,Bronx,DOOR/WINDOW,16437
2024,Bronx,WATER LEAK,15652
2024,Bronx,Water System,14148
2024,Bronx,Noise - Vehicle,11225
2024,Bronx,GENERAL,10879
2024,Bronx,FLOORING/STAIRS,10181
2024,Bronx,Derelict Vehicles,10079
2024,Bronx,ELECTRIC,9740
2024,Bronx,Dirty Condition,9523
2024,Bronx,APPLIANCE,8695
2024,Bronx,Elevator,8673
2024,Bronx,Abandoned Vehicle,8517
2024,Bronx,Noise - Commercial,7479
2024,Bronx,Illegal Dumping,7052
2024,Bronx,Rodent,5948
2024,Bronx,Street Light Condition,5729
2024,Bronx,Traffic Signal Condition,5449
2024,Bronx,Street Condition,5234
2024,Bronx,Noise,5218
2024,Bronx,SAFETY,4130
2024,Bronx,General Construction/Plumbing,4117
2024,Bronx,Maintenance or Facility,3719
2024,Bronx,Sewer,3309
2024,Bronx,Non-Emergency Police Matter,3294
2024,Bronx,Consumer Complaint,3171
2024,Bronx,Damaged Tree,3010
2024,Bronx,Missed Collection,2923
2024,Bronx,Building/Use,2695
2024,Bronx,Sidewalk Condition,2526
2024,Bronx,Graffiti,2215
2024,Bronx,Lead,2186
2024,Bronx,Encampment,2071
2024,Bronx,Panhandling,2040
2024,Bronx,New Tree Request,1923
2024,Bronx,Homeless Person Assistance,1890
2024,Bronx,Animal-Abuse,1861
2024,Bronx,Overgrown Tree/Branches,1851
2024,Bronx,Obstruction,1797
2024,Bronx,Illegal Fireworks,1620
2024,Bronx,Drug Activity,1567
2024,Bronx,Indoor Air Quality,1551
2024,Bronx,Noise - Park,1519
2024,Bronx,Vendor Enforcement,1434
2024,Bronx,Street Sweeping Complaint,1215
2024,Bronx,Residential Disposal Complaint,1207
2024,Bronx,Root/Sewer/Sidewalk Condition,1108
2024,Bronx,Food Establishment,1074
2024,Bronx,Dead Animal,1072
2024,Bronx,For Hire Vehicle Complaint,1005
2024,Bronx,Drinking,981
2024,Bronx,Water Conservation,967
2024,Bronx,Violation of Park Rules,771
2024,Bronx,Air Quality,683
2024,Bronx,ELEVATOR,672
2024,Bronx,Smoking or Vaping,672
2024,Bronx,Boilers,654
2024,Bronx,Dead/Dying Tree,653
2024,Bronx,Snow or Ice,610
2024,Bronx,Street Sign - Damaged,554
2024,Bronx,Unsanitary Animal Pvt Property,523
2024,Bronx,Illegal Tree Damage,514
2024,Bronx,Real Time Enforcement,502
2024,Bronx,Street Sign - Dangling,488
2024,Bronx,Plumbing,479
2024,Bronx,Street Sign - Missing,460
2024,Bronx,Animal in a Park,452
2024,Bronx,Traffic,447
2024,Bronx,Noise - Helicopter,446
2024,Bronx,Construction Lead Dust,400
2024,Bronx,Curb Condition,400
2024,Bronx,Lot Condition,352
2024,Bronx,Litter Basket Request,349
2024,Bronx,OUTSIDE BUILDING,336
2024,Bronx,Day Care,335
2024,Bronx,Emergency Response Team (ERT),316
2024,Bronx,Food Poisoning,302
2024,Bronx,Sanitation Worker or Vehicle Complaint,277
2024,Bronx,School Maintenance,277
2024,Bronx,Broken Parking Meter,273
2024,Bronx,Special Projects Inspection Team (SPIT),250
2024,Bronx,Unleashed Dog,250
2024,Bronx,Water Quality,229
2024,Bronx,Smoking,228
2024,Bronx,Bike/Roller/Skate Chronic,220
2024,Bronx,Electrical,211
2024,Bronx,Mobile Food Vendor,207
2024,Bronx,Asbestos,205
2024,Bronx,Commercial Disposal Complaint,190
2024,Bronx,Illegal Posting,167
2024,Bronx,Hazardous Materials,166
2024,Bronx,Standing Water,165
2024,Bronx,Outdoor Dining,161
2024,Bronx,E-Scooter,147
2024,Bronx,Litter Basket Complaint,143
2024,Bronx,Dumpster Complaint,141
2024,Bronx,Non-Residential Heat,141
2024,Bronx,Abandoned Bike,140
2024,Bronx,Bus Stop Shelter Complaint,139
2024,Bronx,Noise - House of Worship,130
2024,Bronx,Indoor Sewage,124
2024,Bronx,Industrial Waste,119
2024,Bronx,Unsanitary Pigeon Condition,111
2024,Bronx,Urinating in Public,110
2024,Bronx,Illegal Animal Kept as Pet,89
2024,Bronx,Wood Pile Remaining,79
2024,Bronx,Investigations and Discipline (IAD),69
2024,Bronx,Harboring Bees/Wasps,67
2024,Bronx,Taxi Complaint,63
2024,Bronx,Drinking Water,62
2024,Bronx,BEST/Site Safety,59
2024,Bronx,For Hire Vehicle Report,47
2024,Bronx,Mold,44
2024,Bronx,Mosquitoes,38
2024,Bronx,Uprooted Stump,35
2024,Bronx,Bus Stop Shelter Placement,34
2024,Bronx,Disorderly Youth,28
2024,Bronx,Green Taxi Complaint,28
2024,Bronx,Pet Shop,28
2024,Bronx,LinkNYC,22
2024,Bronx,Lost Property,21
2024,Bronx,Poison Ivy,21
2024,Bronx,Scaffold Safety,20
2024,Bronx,Tattooing,20
2024,Bronx,Seasonal Collection,17
2024,Bronx,Illegal Animal Sold,14
2024,Bronx,Beach/Pool/Sauna Complaint,13
2024,Bronx,Bike Rack,12
2024,Bronx,Posting Advertisement,12
2024,Bronx,Unsanitary Animal Facility,12
2024,Bronx,Bike Rack Condition,12
2024,Bronx,Recycling Basket Complaint,11
2024,Bronx,Special Natural Area District (SNAD),10
2024,Bronx,Taxi Report,8
2024,Bronx,Cranes and Derricks,7
2024,Bronx,SNW,7
2024,Bronx,Building Drinking Water Tank,6
2024,Bronx,Institution Disposal Complaint,5
2024,Bronx,AHV Inspection Unit,5
2024,Bronx,Borough Office,5
2024,Bronx,Incorrect Data,5
2024,Bronx,Dispatched Taxi Complaint,5
2024,Bronx,Taxi Compliment,4
2024,Bronx,Window Guard,4
2024,Bronx,Dept of Investigations,4
2024,Bronx,Leaning Bar,4
2024,Bronx,Bench,3
2024,Bronx,Green Taxi Report,3
2024,Bronx,Public Toilet,3
2024,Bronx,DEP Street Condition,3
2024,Bronx,Animal Facility - No Permit,2
2024,Bronx,Wayfinding,2
2024,Bronx,Cooling Tower,2
2024,Bronx,Taxi Licensee Complaint,2
2024,Bronx,Radioactive Material,2
2024,Bronx,Building Condition,2
2024,Bronx,FHV Licensee Complaint,2
2024,Bronx,Special Operations,2
2024,Bronx,Adopt-A-Basket,2
2024,Bronx,Tobacco or Non-Tobacco Sale,1
2024,Bronx,Lifeguard,1
2024,Bronx,DEP Sidewalk Condition,1
2024,Bronx,Oil or Gas Spill,1
2024,Bronx,X-Ray Machine/Equipment,1
2024,Bronx,Facade Insp Safety Pgm,1
2024,Bronx,Stalled Sites,1
2024,Bronx,Retailer Complaint,1
2024,Brooklyn,Illegal Parking,192448
2024,Brooklyn,Noise - Residential,93886
2024,Brooklyn,HEAT/HOT WATER,68373
2024,Brooklyn,Blocked Driveway,63723
2024,Brooklyn,Noise - Street/Sidewalk,38787
2024,Brooklyn,UNSANITARY CONDITION,36798
2024,Brooklyn,Abandoned Vehicle,25481
2024,Brooklyn,Noise - Commercial,22706
2024,Brooklyn,Dirty Condition,19877
2024,Brooklyn,PLUMBING,19187
2024,Brooklyn,PAINT/PLASTER,18744
2024,Brooklyn,Water System,18572
2024,Brooklyn,Noise,17199
2024,Brooklyn,Derelict Vehicles,15137
2024,Brooklyn,General Construction/Plumbing,15070
2024,Brooklyn,Rodent,14985
2024,Brooklyn,WATER LEAK,14692
2024,Brooklyn,Street Condition,14258
2024,Brooklyn,DOOR/WINDOW,13911
2024,Brooklyn,Traffic Signal Condition,13878
2024,Brooklyn,Illegal Dumping,13637
2024,Brooklyn,Noise - Vehicle,13131
2024,Brooklyn,Missed Collection,12319
2024,Brooklyn,Graffiti,11329
2024,Brooklyn,Damaged Tree,10585
2024,Brooklyn,Lead,10446
2024,Brooklyn,Maintenance or Facility,9175
2024,Brooklyn,GENERAL,9001
2024,Brooklyn,Sidewalk Condition,8913
2024,Brooklyn,ELECTRIC,8846
2024,Brooklyn,Street Light Condition,8442
2024,Brooklyn,FLOORING/STAIRS,8352
2024,Brooklyn,Overgrown Tree/Branches,8011
2024,Brooklyn,New Tree Request,7815
2024,Brooklyn,Sewer,7284
2024,Brooklyn,Encampment,6808
2024,Brooklyn,Homeless Person Assistance,6545
2024,Brooklyn,APPLIANCE,6455
2024,Brooklyn,Consumer Complaint,5911
2024,Brooklyn,Building/Use,5510
2024,Brooklyn,Obstruction,5110
2024,Brooklyn,Non-Emergency Police Matter,4675
2024,Brooklyn,Elevator,4605
2024,Brooklyn,Street Sweeping Complaint,4525
2024,Brooklyn,For Hire Vehicle Complaint,4408
2024,Brooklyn,Vendor Enforcement,4368
2024,Brooklyn,SAFETY,4140
2024,Brooklyn,Residential Disposal Complaint,3803
2024,Brooklyn,Food Establishment,3572
2024,Brooklyn,Illegal Fireworks,3491
2024,Brooklyn,Root/Sewer/Sidewalk Condition,3489
2024,Brooklyn,Dead Animal,3463
2024,Brooklyn,Curb Condition,3177
2024,Brooklyn,Real Time Enforcement,2770
2024,Brooklyn,Animal-Abuse,2734
2024,Brooklyn,Indoor Air Quality,2469
2024,Brooklyn,Air Quality,2393
2024,Brooklyn,Dead/Dying Tree,2369
2024,Brooklyn,Animal in a Park,2262
2024,Brooklyn,Mobile Food Vendor,2187
2024,Brooklyn,Noise - Park,2144
2024,Brooklyn,Panhandling,2052
2024,Brooklyn,Illegal Tree Damage,1840
2024,Brooklyn,Snow or Ice,1770
2024,Brooklyn,Drug Activity,1457
2024,Brooklyn,Outdoor Dining,1430
2024,Brooklyn,Emergency Response Team (ERT),1353
2024,Brooklyn,Traffic,1348
2024,Brooklyn,Abandoned Bike,1343
2024,Brooklyn,Special Projects Inspection Team (SPIT),1280
2024,Brooklyn,Street Sign - Damaged,1262
2024,Brooklyn,Illegal Posting,1229
2024,Brooklyn,Litter Basket Request,1201
2024,Brooklyn,Drinking,1198
2024,Brooklyn,Commercial Disposal Complaint,1157
2024,Brooklyn,Noise - Helicopter,1098
2024,Brooklyn,Smoking or Vaping,1067
2024,Brooklyn,Violation of Park Rules,1047
2024,Brooklyn,Plumbing,1017
2024,Brooklyn,Street Sign - Missing,962
2024,Brooklyn,Water Conservation,923
2024,Brooklyn,Street Sign - Dangling,841
2024,Brooklyn,Boilers,820
2024,Brooklyn,Unsanitary Animal Pvt Property,807
2024,Brooklyn,Food Poisoning,804
2024,Brooklyn,Electrical,781
2024,Brooklyn,Sanitation Worker or Vehicle Complaint,779
2024,Brooklyn,Hazardous Materials,719
2024,Brooklyn,School Maintenance,702
2024,Brooklyn,Dumpster Complaint,682
2024,Brooklyn,Broken Parking Meter,651
2024,Brooklyn,Lot Condition,643
2024,Brooklyn,Day Care,577
2024,Brooklyn,Unleashed Dog,518
2024,Brooklyn,Litter Basket Complaint,501
2024,Brooklyn,Noise - House of Worship,490
2024,Brooklyn,ELEVATOR,455
2024,Brooklyn,Bike/Roller/Skate Chronic,431
2024,Brooklyn,Asbestos,429
2024,Brooklyn,OUTSIDE BUILDING,421
2024,Brooklyn,Construction Lead Dust,400
2024,Brooklyn,Investigations and Discipline (IAD),400
2024,Brooklyn,Standing Water,400
2024,Brooklyn,Water Quality,371
2024,Brooklyn,Bus Stop Shelter Complaint,317
2024,Brooklyn,Urinating in Public,298
2024,Brooklyn,Unsanitary Pigeon Condition,291
2024,Brooklyn,Smoking,266
2024,Brooklyn,Wood Pile Remaining,264
2024,Brooklyn,Industrial Waste,250
2024,Brooklyn,Non-Residential Heat,240
2024,Brooklyn,BEST/Site Safety,192
2024,Brooklyn,Taxi Complaint,185
2024,Brooklyn,Indoor Sewage,183
2024,Brooklyn,Harboring Bees/Wasps,181
2024,Brooklyn,Illegal Animal Kept as Pet,162
2024,Brooklyn,Mosquitoes,144
2024,Brooklyn,Mold,113
2024,Brooklyn,Plant,110
2024,Brooklyn,Drinking Water,107
2024,Brooklyn,For Hire Vehicle Report,103
2024,Brooklyn,Green Taxi Complaint,100
2024,Brooklyn,Lost Property,97
2024,Brooklyn,Tattooing,82
2024,Brooklyn,Beach/Pool/Sauna Complaint,60
2024,Brooklyn,Bike Rack,56
2024,Brooklyn,Bus Stop Shelter Placement,56
2024,Brooklyn,Uprooted Stump,55
2024,Brooklyn,Posting Advertisement,53
2024,Brooklyn,Scaffold Safety,42
2024,Brooklyn,Seasonal Collection,42
2024,Brooklyn,Disorderly Youth,41
2024,Brooklyn,LinkNYC,38
2024,Brooklyn,Illegal Animal Sold,38
2024,Brooklyn,Pet Shop,37
2024,Brooklyn,Bike Rack Condition,37
2024,Brooklyn,Recycling Basket Complaint,36
2024,Brooklyn,Cranes and Derricks,36
2024,Brooklyn,Taxi Report,26
2024,Brooklyn,Animal Facility - No Permit,26
2024,Brooklyn,Poison Ivy,22
2024,Brooklyn,Institution Disposal Complaint,20
2024,Brooklyn,E-Scooter,19
2024,Brooklyn,Unsanitary Animal Facility,19
2024,Brooklyn,Public Toilet,16
2024,Brooklyn,Bench,14
2024,Brooklyn,AHV Inspection Unit,14
2024,Brooklyn,Incorrect Data,13
2024,Brooklyn,Green Taxi Report,12
2024,Brooklyn,Building Drinking Water Tank,11
2024,Brooklyn,Borough Office,10
2024,Brooklyn,Lifeguard,8
2024,Brooklyn,Adopt-A-Basket,8
2024,Brooklyn,Dispatched Taxi Complaint,7
2024,Brooklyn,Dept of Investigations,6
2024,Brooklyn,Calorie Labeling,5
2024,Brooklyn,Special Natural Area District (SNAD),5
2024,Brooklyn,Window Guard,4
2024,Brooklyn,Found Property,3
2024,Brooklyn,DEP Street Condition,3
2024,Brooklyn,Transfer Station Complaint,3
2024,Brooklyn,Retailer Complaint,3
2024,Brooklyn,Taxi Compliment,2
2024,Brooklyn,Tobacco or Non-Tobacco Sale,2
2024,Brooklyn,Wayfinding,2
2024,Brooklyn,Radioactive Material,2
2024,Brooklyn,DEP Sidewalk Condition,2
2024,Brooklyn,Peeling Paint,2
2024,Brooklyn,Special Operations,2
2024,Brooklyn,Building Marshal's Office,2
2024,Brooklyn,Highway Condition,1
2024,Brooklyn,Bridge Condition,1
2024,Brooklyn,Cooling Tower,1
2024,Brooklyn,Taxi Licensee Complaint,1
2024,Brooklyn,Squeegee,1
2024,Brooklyn,DEP Highway Condition,1
2024,Brooklyn,FHV Licensee Complaint,1
2024,Brooklyn,Oil or Gas Spill,1
2024,Brooklyn,X-Ray Machine/Equipment,1
2024,Brooklyn,Leaning Bar,1
2024,Brooklyn,Tanning,1
2024,Brooklyn,Construction Safety Enforcement,1
2024,Brooklyn,Executive Inspections,1
2024,Brooklyn,Sustainability Enforcement,1
2024,Manhattan,Illegal Parking,72456
2024,Manhattan,Noise - Residential,62954
2024,Manhattan,HEAT/HOT WATER,60865
2024,Manhattan,Noise - Street/Sidewalk,52138
2024,Manhattan,Encampment,28923
2024,Manhattan,Homeless Person Assistance,25553
2024,Manhattan,UNSANITARY CONDITION,23426
2024,Manhattan,Noise - Commercial,22573
2024,Manhattan,Noise,20066
2024,Manhattan,Noise - Helicopter,18200
2024,Manhattan,Vendor Enforcement,15281
2024,Manhattan,For Hire Vehicle Complaint,15108
2024,Manhattan,PLUMBING,13704
2024,Manhattan,PAINT/PLASTER,13051
2024,Manhattan,Dirty Condition,12494
2024,Manhattan,Noise - Vehicle,11531
2024,Manhattan,Rodent,10156
2024,Manhattan,Street Condition,9874
2024,Manhattan,Water System,9621
2024,Manhattan,DOOR/WINDOW,9543
2024,Manhattan,WATER LEAK,8749
2024,Manhattan,Traffic Signal Condition,7843
2024,Manhattan,GENERAL,7476
2024,Manhattan,Non-Emergency Police Matter,7453
2024,Manhattan,General Construction/Plumbing,6700
2024,Manhattan,New Tree Request,6372
2024,Manhattan,Maintenance or Facility,6221
2024,Manhattan,Panhandling,6177
2024,Manhattan,FLOORING/STAIRS,5841
2024,Manhattan,Consumer Complaint,5211
2024,Manhattan,Illegal Dumping,5130
2024,Manhattan,ELECTRIC,5047
2024,Manhattan,Obstruction,4931
2024,Manhattan,Lost Property,4819
2024,Manhattan,Food Establishment,4690
2024,Manhattan,Elevator,4677
2024,Manhattan,Graffiti,4669
2024,Manhattan,Blocked Driveway,4480
2024,Manhattan,Lead,4296
2024,Manhattan,Street Light Condition,4289
2024,Manhattan,APPLIANCE,4137
2024,Manhattan,Missed Collection,3912
2024,Manhattan,Sidewalk Condition,3898
2024,Manhattan,Residential Disposal Complaint,3699
2024,Manhattan,Mobile Food Vendor,3681
